time,cpu_cycles,cpu-cycles,cpu-migrations,context-switches,cgroup-switches,syscalls:sys_enter_close,syscalls:sys_exit_close,State_charging,State_idle,Attack_backdoor,Attack-Group_host-attack,Label_attack,interface_any
2910.268984,8664089566.0,8542200130.0,1107.0,29265.0,7326.0,1030.0,1030.0,True,False,True,True,True,True
2915.336872,8833038072.0,9490163702.0,342.7167680278019,30912.0,9392.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
2920.392907,5468303123.0,5976842304.0,342.7167680278019,24089.0,3651.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
2925.460747,8940757944.0,8966280596.0,1012.0,29368.0,7773.0,1003.0,1003.0,True,False,True,True,True,True
2930.516854,6053518447.0,7609162895.0,342.7167680278019,25392.0,3933.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
2935.576832,8408012482.0,9136306637.0,1032.0,28551.0,7847.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
2940.636837,10877081003.0,12075085339.0,1313.0,28432.0,9571.0,2296.0,2296.0,True,False,True,True,True,True
2945.696736,9580877371.0,10090161284.0,1026.0,29634.0,8642.0,1077.0,1077.0,True,False,True,True,True,True
2950.760771,6306201460.0,6329142378.0,342.7167680278019,24620.0,4155.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
2955.828789,12683985636.0,11972008674.0,1262.0,29091.0,10503.0,2684.0,2684.0,True,False,True,True,True,True
2960.892795,12772842488.0,10757767454.0,1323.0,27287.0,8664.0,2062.0,2062.0,True,False,True,True,True,True
2965.952814,11533662398.0,10248718178.0,1070.0,25058.0,7238.0,2294.0,2294.0,True,False,True,True,True,True
2971.01274,11425217430.0,11169912227.0,1238.0,29138.0,9509.0,1630.0,1630.0,True,False,True,True,True,True
2976.068858,4797421485.0,6080668172.0,342.7167680278019,25058.0,3972.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
2981.12884,8921037303.0,9481114437.0,342.7167680278019,28937.0,8191.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
2986.192741,7145004035.0,7763458244.0,342.7167680278019,30582.0,8570.0,1028.0,1028.0,True,False,True,True,True,True
2991.252743,5887493073.0,5920157462.0,342.7167680278019,24604.0,3503.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
2996.308838,11075459244.0,12449160583.0,1473.0,31478.0,11130.0,2254.0,2254.0,True,False,True,True,True,True
3001.372998,8286884634.0,8900271021.0,342.7167680278019,29477.0,8312.0,1077.0,1077.0,True,False,True,True,True,True
3006.436882,6749392508.0,6665180960.0,1084.0,28542.0,6174.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3011.50072,8270464848.0,8321814195.0,342.7167680278019,25921.0,5688.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3016.560807,7233235592.0,8996604915.0,1123.0,28164.0,7279.0,1007.0,1007.0,True,False,True,True,True,True
3021.614662,6560512254.0,6453634384.0,342.7167680278019,24943.0,4343.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3026.676978,8055283272.0,9487799457.0,1065.0,27996.0,6964.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3031.748878,7971928081.0,8200120068.0,1162.0,29192.0,7246.0,1005.0,1005.0,True,False,True,True,True,True
3036.808733,7032648785.0,8312821674.0,342.7167680278019,25258.0,4120.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3041.864979,7893826039.0,9652508272.0,1255.0,29575.0,7059.0,1016.0,1016.0,True,False,True,True,True,True
3046.944921,14471642504.0,11172426378.0,342.7167680278019,28618.0,10154.0,2136.0,2136.0,True,False,True,True,True,True
3052.016791,9067469238.0,7382522554.0,1119.0,29757.0,7398.0,1095.0,1095.0,True,False,True,True,True,True
3057.076897,7233737187.0,7210035744.0,342.7167680278019,24432.0,3721.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3062.136747,6656384911.0,6933817740.0,1170.0,30129.0,7733.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3067.192814,8949177121.0,7447379426.0,342.7167680278019,25396.0,4632.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3072.252863,7345264184.0,9183618279.0,1074.0,28954.0,7047.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3077.30877,9117047574.0,7756444435.0,1090.0,29262.0,6773.0,1024.0,1024.0,True,False,True,True,True,True
3082.376883,7972163312.0,7897180975.0,342.7167680278019,25557.0,5290.0,1168.0,1168.0,True,False,True,True,True,True
3087.436859,12337744114.0,11716509741.0,1502.0,33077.0,11601.0,2451.0,2451.0,True,False,True,True,True,True
3092.500842,14147241859.0,13635518548.0,1304.0,31724.0,12435.0,2108.0,2108.0,True,False,True,True,True,True
3097.560825,11403303085.0,8844709880.0,1048.0,28110.0,8847.0,2295.0,2295.0,True,False,True,True,True,True
3102.620784,12391301410.0,12761669868.0,1141.0,31471.0,9620.0,2135.0,2135.0,True,False,True,True,True,True
3107.688931,9903813142.0,11736064553.0,1420.0,29982.0,9969.0,2382.0,2382.0,True,False,True,True,True,True
3112.748877,10734607161.0,9629498195.0,1045.0,26618.0,6745.0,2282.0,2282.0,True,False,True,True,True,True
3117.804894,11561243995.0,13051283779.0,1207.0,29655.0,10103.0,2146.0,2146.0,True,False,True,True,True,True
3122.873016,14145598656.0,12975187818.0,1249.0,30121.0,10447.0,2412.0,2412.0,True,False,True,True,True,True
3127.944752,11394417499.0,9490753184.0,1094.0,25012.0,5772.0,1764.0,1764.0,True,False,True,True,True,True
3133.004743,12844364759.0,12713778096.0,1093.0,30929.0,10279.0,2417.0,2417.0,True,False,True,True,True,True
3138.064943,11504434534.0,10122693534.0,1112.0,28482.0,8443.0,2049.0,2049.0,True,False,True,True,True,True
3143.124872,10869054054.0,10629857619.0,1147.0,29807.0,10310.0,2308.0,2308.0,True,False,True,True,True,True
3148.184787,12432410291.0,11740028787.0,1263.0,30033.0,10631.0,2191.0,2191.0,True,False,True,True,True,True
3153.244777,10483540390.0,10586139549.0,1029.0,24867.0,6424.0,2161.0,2161.0,True,False,True,True,True,True
3158.308888,10622875353.0,10941629613.0,342.7167680278019,27935.0,9745.0,2263.0,2263.0,True,False,True,True,True,True
3163.369012,11133151628.0,12203529507.0,1398.0,29389.0,9751.0,2192.0,2192.0,True,False,True,True,True,True
3168.44082,12100609433.0,13718391117.0,1405.0,31891.0,11251.0,2646.0,2646.0,True,False,True,True,True,True
3173.500837,9581792730.0,9883208704.0,342.7167680278019,24418.0,5340.0,1515.0,1515.0,True,False,True,True,True,True
3178.560836,13550925708.0,15107293960.0,1274.0,30992.0,12260.0,2711.0,2711.0,True,False,True,True,True,True
3183.616871,9720210767.0,8835013700.0,1109.0,28865.0,7055.0,1445.0,1445.0,True,False,True,True,True,True
3188.677022,6828728425.0,6997083676.0,342.7167680278019,26701.0,4970.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3193.740742,7298757486.0,8247637969.0,1044.0,28606.0,8205.0,1042.0,1042.0,True,False,True,True,True,True
3198.796764,5893267519.0,6379449965.0,342.7167680278019,25145.0,4154.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3203.852732,9924040428.0,8889121321.0,342.7167680278019,27753.0,7454.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3208.920728,8896469283.0,8387716189.0,1215.0,29461.0,7590.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3213.980926,11550531272.0,12332732802.0,1205.0,29499.0,10111.0,2110.0,2110.0,True,False,True,True,True,True
3219.044732,7940285863.0,8571451354.0,342.7167680278019,24555.0,4318.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3224.104835,12356715310.0,12873890417.0,1430.0,29460.0,9943.0,2640.0,2640.0,True,False,True,True,True,True
3229.164848,10954175270.0,11004928183.0,1212.0,30180.0,10417.0,2231.0,2231.0,True,False,True,True,True,True
3234.220907,11217184053.0,11707569142.0,342.7167680278019,24672.0,6815.0,2148.0,2148.0,True,False,True,True,True,True
3239.284771,9654735975.0,9688691536.0,1379.0,30196.0,8535.0,1624.0,1624.0,True,False,True,True,True,True
3244.348791,8021490778.0,7034030112.0,342.7167680278019,25717.0,4405.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3249.416887,7018101202.0,7291111189.0,1194.0,29469.0,7543.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3254.480796,7626386877.0,7521216905.0,1083.0,29968.0,7234.0,1001.0,1001.0,True,False,True,True,True,True
3259.536824,7373142400.0,7522944059.0,342.7167680278019,26012.0,4963.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3264.592968,7530516831.0,7558144416.0,1209.0,28422.0,7383.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3269.654684,13377723599.0,11451491663.0,1328.0,30011.0,10457.0,2659.0,2659.0,True,False,True,True,True,True
3274.712924,8624594689.0,7849344912.0,342.7167680278019,27917.0,6796.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3279.776975,8016234746.0,7851695904.0,342.7167680278019,26751.0,5453.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3284.844878,7683331781.0,8841314566.0,1009.0,29964.0,8148.0,1044.0,1044.0,True,False,True,True,True,True
3289.900754,8666873621.0,8286500207.0,342.7167680278019,25045.0,4399.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3294.972918,7249048912.0,6615887491.0,1117.0,29046.0,7225.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3300.040724,9127636695.0,8856651690.0,1059.0,31507.0,9030.0,1000.0,1000.0,True,False,True,True,True,True
3305.096824,6163678166.0,6750154802.0,342.7167680278019,24765.0,3736.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3310.160828,9182867501.0,8424375376.0,342.7167680278019,30971.0,8058.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3315.224909,8092704765.0,10216315150.0,1059.0,28731.0,7393.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3320.284964,5640589401.0,5707291526.0,342.7167680278019,25195.0,3664.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3325.348852,10267464907.0,11312451565.0,1030.0,25101.0,5732.0,1537.0,1537.0,True,False,True,True,True,True
3330.408881,9334958065.0,9061468222.0,1092.0,30543.0,9308.0,1042.0,1042.0,True,False,True,True,True,True
3335.46487,7287065331.0,6781327328.0,342.7167680278019,25053.0,4317.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3340.528845,7726376625.0,8855126792.0,1337.0,29371.0,7682.0,1108.0,1108.0,True,False,True,True,True,True
3345.584936,7763032110.0,8206113287.0,1033.0,29773.0,7825.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3350.648826,8548823269.0,9161512640.0,1076.0,29769.0,8628.0,1032.0,1032.0,True,False,True,True,True,True
3355.712849,7013991242.0,8240197079.0,342.7167680278019,26134.0,4885.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3360.768886,13944843609.0,13170441894.0,1281.0,29291.0,10684.0,2655.0,2655.0,True,False,True,True,True,True
3365.824862,12051820739.0,10988463238.0,1413.0,29488.0,9853.0,2322.0,2322.0,True,False,True,True,True,True
3370.89288,10998306271.0,8429641385.0,342.7167680278019,24573.0,5791.0,2034.0,2034.0,True,False,True,True,True,True
3375.952741,10700342507.0,10923979908.0,1141.0,29446.0,9626.0,1649.0,1649.0,True,False,True,True,True,True
3381.01289,5870983995.0,5855616076.0,342.7167680278019,26606.0,4004.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3386.128884,11297767031.0,11811498273.0,1294.0,30318.0,10800.0,2697.0,2697.0,True,False,True,True,True,True
3391.192842,9968136052.0,10533368205.0,342.7167680278019,28384.0,7483.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3396.248906,7854467513.0,8244074821.0,1047.0,29016.0,7420.0,1002.0,1002.0,True,False,True,True,True,True
3401.312877,5902422806.0,5856357693.0,342.7167680278019,25237.0,4149.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3406.368876,7625030539.0,8548550248.0,342.7167680278019,29956.0,8777.0,1060.0,1060.0,True,False,True,True,True,True
3411.444931,7204402718.0,7547209607.0,1137.0,29249.0,7411.0,1148.0,1148.0,True,False,True,True,True,True
3416.504954,7956782736.0,7033011372.0,342.7167680278019,24860.0,4681.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3421.573039,8560673613.0,9171032478.0,1281.0,30170.0,7632.0,1020.0,1020.0,True,False,True,True,True,True
3426.63691,7443712905.0,6680249555.0,342.7167680278019,26364.0,4505.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3431.692734,7893739628.0,8970881760.0,1040.0,28251.0,6941.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3436.757003,6099437962.0,6245237429.0,1096.0,30393.0,7289.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3441.820942,11526816520.0,11528313080.0,1073.0,28601.0,7817.0,1966.0,1966.0,True,False,True,True,True,True
3446.888823,7742220915.0,8520954196.0,342.7167680278019,24644.0,4160.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3451.956945,8268693487.0,8780455132.0,1134.0,29390.0,7898.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3457.020736,8827422796.0,10585579125.0,1097.0,29656.0,6982.0,1036.0,1036.0,True,False,True,True,True,True
3462.0889,7854708299.0,7510715948.0,342.7167680278019,25255.0,4238.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3467.152752,7905376297.0,7153736925.0,1175.0,29502.0,7600.0,1002.0,1002.0,True,False,True,True,True,True
3472.216817,8629091324.0,9474583631.0,1045.0,29156.0,7108.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3477.272793,7410496107.0,6693761277.0,342.7167680278019,25451.0,4597.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3482.33674,8469359050.0,8602777552.0,1138.0,28763.0,8244.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3487.396917,7990455032.0,8621160398.0,342.7167680278019,26576.0,6503.0,1371.0,1371.0,True,False,True,True,True,True
3492.456906,11441947327.0,11537187285.0,1356.0,29677.0,10742.0,2414.0,2414.0,True,False,True,True,True,True
3497.520859,13380185671.0,12906943551.0,1254.0,32669.0,12075.0,2221.0,2221.0,True,False,True,True,True,True
3502.576929,8179116305.0,7850786174.0,342.7167680278019,28540.0,7135.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3507.640866,9399238560.0,11157619523.0,342.7167680278019,24906.0,6805.0,2003.0,2003.0,True,False,True,True,True,True
3512.704975,11390933160.0,12329043949.0,1223.0,31551.0,10139.0,2148.0,2148.0,True,False,True,True,True,True
3517.764958,10662879270.0,13543601904.0,1149.0,30263.0,10800.0,2481.0,2481.0,True,False,True,True,True,True
3522.828848,9076918234.0,7866102854.0,342.7167680278019,27041.0,6453.0,1355.0,1355.0,True,False,True,True,True,True
3527.884858,9585535042.0,9368544922.0,1322.0,30647.0,8927.0,1040.0,1040.0,True,False,True,True,True,True
3532.956734,7125312521.0,6460138750.0,342.7167680278019,25688.0,3894.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3538.020749,9576508909.0,8854072419.0,1067.0,29398.0,7107.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3543.078058,8898952096.0,8157915162.0,1047.0,29788.0,8120.0,1059.0,1059.0,True,False,True,True,True,True
3548.140931,6206557611.0,5492202267.0,342.7167680278019,24997.0,3969.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3553.216878,10394243076.0,8984641162.0,342.7167680278019,28751.0,7315.0,1181.0,1181.0,True,False,True,True,True,True
3558.276848,8940444667.0,8767238502.0,1082.0,28307.0,7490.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3563.332831,8273916209.0,9500935375.0,342.7167680278019,30247.0,9896.0,1008.0,1008.0,True,False,True,True,True,True
3568.388812,5751878797.0,5967392997.0,342.7167680278019,24559.0,3557.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3573.444825,8570526318.0,8199171154.0,1017.0,28730.0,7402.0,1000.0,1000.0,True,False,True,True,True,True
3578.504812,7480669478.0,7613075358.0,1011.0,26839.0,5543.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3583.560878,8816362630.0,8539585128.0,342.7167680278019,26773.0,6301.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3588.624999,8097085479.0,9327343248.0,1142.0,29235.0,7403.0,1039.0,1039.0,True,False,True,True,True,True
3593.688921,6567025250.0,6217154187.0,342.7167680278019,24655.0,3661.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3598.748871,7516440000.0,10005651614.0,1100.0,28009.0,6733.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3603.80484,7710316797.0,7378392864.0,1139.0,28545.0,6858.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3608.868859,8824136224.0,7359428047.0,342.7167680278019,24006.0,3931.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3613.924749,7130789748.0,7715769423.0,342.7167680278019,25578.0,5238.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3618.988736,7775002179.0,8261462596.0,1096.0,28792.0,7147.0,1006.0,1006.0,True,False,True,True,True,True
3624.048871,9687509971.0,9605061170.0,1157.0,31055.0,9136.0,1443.0,1443.0,True,False,True,True,True,True
3629.105097,10113533890.0,9889827369.0,342.7167680278019,26499.0,7866.0,2348.0,2348.0,True,False,True,True,True,True
3634.164801,12462861243.0,12082490985.0,1330.0,29452.0,9583.0,2331.0,2331.0,True,False,True,True,True,True
3639.23275,11822318907.0,11705049466.0,342.7167680278019,23517.0,6777.0,2332.0,2332.0,True,False,True,True,True,True
3644.29291,12455044669.0,13275080845.0,1315.0,29486.0,9666.0,2148.0,2148.0,True,False,True,True,True,True
3649.348818,11106137308.0,11887555059.0,1177.0,30079.0,10389.0,2437.0,2437.0,True,False,True,True,True,True
3654.408871,7072938622.0,7926058559.0,342.7167680278019,26457.0,5011.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3659.468889,7558133933.0,8992744051.0,1006.0,29576.0,8343.0,1034.0,1034.0,True,False,True,True,True,True
3664.540723,8949129991.0,8673286281.0,1062.0,29420.0,8056.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3669.600845,7060893925.0,7058958526.0,342.7167680278019,28888.0,6842.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3674.660898,7036767723.0,6925478462.0,342.7167680278019,25478.0,4107.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3679.71698,8741060641.0,8738418201.0,1044.0,30732.0,8889.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3684.780886,6890188817.0,7850920809.0,342.7167680278019,25310.0,3969.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3689.836837,7767283100.0,6985181346.0,342.7167680278019,29410.0,6812.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3694.904747,8979896325.0,9527979579.0,1035.0,28783.0,7974.0,1071.0,1071.0,True,False,True,True,True,True
3699.956907,5899611320.0,6163245720.0,342.7167680278019,25386.0,3485.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3705.028872,8312269284.0,9039834006.0,1112.0,29945.0,7980.0,1195.0,1195.0,True,False,True,True,True,True
3710.084768,8633914452.0,7845668129.0,1122.0,29581.0,8081.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3715.144915,6108364103.0,6046058586.0,342.7167680278019,25070.0,4004.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3720.212719,8872731080.0,9747706558.0,1032.0,30669.0,8839.0,1029.0,1029.0,True,False,True,True,True,True
3725.268769,8853222334.0,8755291991.0,342.7167680278019,30143.0,9042.0,1046.0,1046.0,True,False,True,True,True,True
3730.325018,6704097707.0,5891379937.0,342.7167680278019,27053.0,4505.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3735.384994,7627874232.0,9269331514.0,342.7167680278019,27971.0,6428.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3740.452857,7218707306.0,8467071832.0,342.7167680278019,30290.0,8877.0,1028.0,1028.0,True,False,True,True,True,True
3745.512737,6205857609.0,6105158835.0,342.7167680278019,25216.0,4160.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3750.564886,8110830195.0,7810709450.0,1068.0,29416.0,8854.0,1118.0,1118.0,True,False,True,True,True,True
3755.629112,8768769692.0,9492099611.0,1136.0,29493.0,8521.0,1568.0,1568.0,True,False,True,True,True,True
3760.696998,10727087324.0,10884917685.0,1006.0,26465.0,8222.0,2049.0,2049.0,True,False,True,True,True,True
3765.760935,14012178364.0,12827963867.0,1291.0,30944.0,11241.0,2226.0,2226.0,True,False,True,True,True,True
3770.820723,10730400320.0,9946790701.0,1092.0,26664.0,8067.0,2411.0,2411.0,True,False,True,True,True,True
3775.888979,11603102207.0,10977868196.0,1312.0,28790.0,10520.0,2134.0,2134.0,True,False,True,True,True,True
3780.960892,5477498870.0,6086448197.0,342.7167680278019,25397.0,4070.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3786.028855,11765141294.0,11117348716.0,1365.0,30289.0,10678.0,2431.0,2431.0,True,False,True,True,True,True
3791.084901,9131358168.0,9197842014.0,342.7167680278019,24887.0,4848.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3796.156982,7628190824.0,8321987349.0,1243.0,31018.0,7865.0,1031.0,1031.0,True,False,True,True,True,True
3801.224955,9348337942.0,8791372611.0,1152.0,29212.0,7675.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3806.284808,8684017762.0,7787052258.0,342.7167680278019,23546.0,4156.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3811.348925,8384887782.0,7141372635.0,1022.0,28483.0,6416.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3816.412906,7902614069.0,7454165847.0,342.7167680278019,25243.0,4674.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3821.468932,7351058092.0,7892491213.0,1035.0,29588.0,7464.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3826.536881,8751058172.0,7776856621.0,1094.0,29311.0,7561.0,1025.0,1025.0,True,False,True,True,True,True
3831.604878,7700841670.0,7373380846.0,342.7167680278019,24650.0,4788.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3836.66503,7636100903.0,8208204505.0,342.7167680278019,29873.0,8091.0,1036.0,1036.0,True,False,True,True,True,True
3841.724846,6850792963.0,7536661435.0,1168.0,28842.0,6752.0,1024.0,1024.0,True,False,True,True,True,True
3846.780911,9232993691.0,7812929166.0,342.7167680278019,26264.0,4522.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3851.840883,8350308658.0,6729277465.0,1001.0,28720.0,7517.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3856.908838,7496950598.0,7701738918.0,1144.0,29541.0,7668.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3861.968858,7911979343.0,6639420979.0,342.7167680278019,25291.0,4782.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3867.036748,7588356510.0,7303765795.0,1075.0,29587.0,6995.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3872.10484,9324195874.0,9812200082.0,1085.0,28755.0,8360.0,1219.0,1219.0,True,False,True,True,True,True
3877.16089,5776094363.0,6442861562.0,342.7167680278019,25062.0,4086.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3882.224737,8439319647.0,8139954519.0,1115.0,29102.0,8147.0,1105.0,1105.0,True,False,True,True,True,True
3887.288718,8618738097.0,10398737620.0,342.7167680278019,27416.0,7264.0,1428.0,1428.0,True,False,True,True,True,True
3892.344729,6883502911.0,7328446874.0,342.7167680278019,25572.0,4481.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3897.405029,9268376769.0,9740422343.0,342.7167680278019,30290.0,9428.0,1218.0,1218.0,True,False,True,True,True,True
3902.468878,10458184396.0,9609095686.0,1254.0,29571.0,8901.0,2349.0,2349.0,True,False,True,True,True,True
3907.540719,13074317778.0,11748438716.0,1048.0,31275.0,10219.0,2151.0,2151.0,True,False,True,True,True,True
3912.600865,10934435963.0,11368410886.0,342.7167680278019,24553.0,6296.0,1979.0,1979.0,True,False,True,True,True,True
3917.656836,13489853135.0,12027539718.0,1092.0,30088.0,8646.0,2189.0,2189.0,True,False,True,True,True,True
3922.724837,11532544446.0,13948781829.0,1082.0,27603.0,7968.0,2364.0,2364.0,True,False,True,True,True,True
3927.780831,9906863602.0,9987384518.0,342.7167680278019,28719.0,7531.0,1997.0,1997.0,True,False,True,True,True,True
3932.836874,14058218119.0,12368087545.0,1200.0,31080.0,10713.0,2420.0,2420.0,True,False,True,True,True,True
3937.904856,11319814570.0,10886258283.0,342.7167680278019,24881.0,6116.0,1916.0,1916.0,True,False,True,True,True,True
3942.960885,11050611180.0,11009031907.0,1279.0,32232.0,10028.0,2135.0,2135.0,True,False,True,True,True,True
3948.036932,4852644125.0,5337937316.0,342.7167680278019,24460.0,3487.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
3953.104872,12331981095.0,13264429666.0,1343.0,32600.0,13494.0,2696.0,2696.0,True,False,True,True,True,True
3958.164972,9584872535.0,11147170263.0,342.7167680278019,25426.0,5964.0,1613.0,1613.0,True,False,True,True,True,True
3963.240856,13936960272.0,14970940423.0,1125.0,30460.0,12074.0,2625.0,2625.0,True,False,True,True,True,True
3968.296829,10814534425.0,9408571524.0,342.7167680278019,25760.0,6970.0,1984.0,1984.0,True,False,True,True,True,True
3973.356832,12832601207.0,12089972394.0,1183.0,28937.0,9382.0,2293.0,2293.0,True,False,True,True,True,True
3978.420831,12435644785.0,12472224877.0,1301.0,31701.0,9641.0,2300.0,2300.0,True,False,True,True,True,True
3983.480793,9713926111.0,9848631407.0,342.7167680278019,25828.0,6613.0,1849.0,1849.0,True,False,True,True,True,True
3988.540837,13326141737.0,10923188629.0,1061.0,28581.0,10376.0,2345.0,2345.0,True,False,True,True,True,True
3993.596718,11664778573.0,10251447576.0,1253.0,29770.0,8685.0,1984.0,1984.0,True,False,True,True,True,True
3998.652879,7152371585.0,6443460697.0,342.7167680278019,26869.0,5308.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
4003.709127,9062082189.0,9688793417.0,342.7167680278019,29149.0,8305.0,1009.0,1009.0,True,False,True,True,True,True
4008.776761,8951948280.0,8074538788.0,342.7167680278019,29478.0,8055.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
4013.832842,6464076288.0,6849720808.0,342.7167680278019,24488.0,3926.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
4018.900877,9774817764.0,9257119442.0,1058.0,29636.0,7701.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
4023.964878,8227559532.0,6838563119.0,1111.0,29896.0,8477.0,1026.0,1026.0,True,False,True,True,True,True
4029.040928,7702617761.0,6960401869.0,342.7167680278019,25112.0,4439.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
4034.104829,12475976407.0,13474452778.0,1301.0,30060.0,11112.0,2661.0,2661.0,True,False,True,True,True,True
4039.160784,8518579565.0,9835213383.0,342.7167680278019,25262.0,5754.0,1978.0,1978.0,True,False,True,True,True,True
4044.228718,13434921966.0,13013889159.0,1161.0,30505.0,10268.0,2399.0,2399.0,True,False,True,True,True,True
4049.288928,10703051073.0,11360680181.0,1298.0,31064.0,9063.0,2146.0,2146.0,True,False,True,True,True,True
4054.344861,11310416368.0,10504146681.0,342.7167680278019,25488.0,6535.0,2038.0,2038.0,True,False,True,True,True,True
4059.404773,6975905284.0,7882995559.0,342.7167680278019,27039.0,5539.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
