time,cpu_cycles,cpu-cycles,cpu-migrations,context-switches,cgroup-switches,State,Scenario,Label,interface,Attack
152.22227588668653,9267062517,8063750578,690,30806,4841,0,0,0,3,icmp-fragmentation
170.26398842454188,4143474443,2959787170,0,16468,451,1,0,0,3,icmp-fragmentation
74.99321771542127,7746293140,8883078229,1148,31472,4605,0,0,0,3,icmp-fragmentation
254.14738900567812,9253175035,9526489854,649,26109,4228,0,0,0,3,icmp-fragmentation
245.6754010369883,7757963552,7660979505,1115,31734,5000,0,0,0,3,icmp-fragmentation
153.54604837739993,7525447191,8000091445,1124,32124,5202,0,0,0,3,icmp-fragmentation
211.43137978645728,8829818451,7902704235,1090,31259,5021,0,0,0,3,icmp-fragmentation
132.09313198123996,8319490838,8731770652,454,25948,3713,0,0,0,3,icmp-fragmentation
163.28075966317454,9133484589,8701367822,1063,29863,4788,0,0,0,3,icmp-fragmentation
147.40268634182885,7075355708,6643403006,935,30805,4860,0,0,0,3,icmp-fragmentation
128.79702294724854,4061780552,3063343368,0,18039,330,1,0,0,3,icmp-fragmentation
284.304708861222,10975684802,10692595791,1503,31666,5664,0,0,0,3,icmp-fragmentation
159.64461762946803,7609176038,7937281777,1102,31056,4942,0,0,0,3,icmp-fragmentation
129.79229873163123,7835953405,7418010629,1074,31365,5003,0,0,0,3,icmp-fragmentation
26.694379926734698,7846285257,8947610447,1200,31875,4649,0,0,0,3,icmp-fragmentation
91.50866503645163,7857813506,8386412217,1130,32258,5352,0,0,0,3,icmp-fragmentation
148.87687427825395,2880769159,2997805955,0,19468,0,1,0,0,3,icmp-fragmentation
75.87457477455098,1915393460,2944148093,0,17447,646,1,0,0,3,icmp-fragmentation
280.2938783557416,12146387711,11745744712,1179,32438,5894,0,0,0,3,icmp-fragmentation
116.79716878087463,9119289492,8695972630,1163,31263,5212,0,0,0,3,icmp-fragmentation
165.1761439802939,7530787988,8021021212,1118,32016,5103,0,0,0,3,icmp-fragmentation
158.13440358579106,642672062,1094344864,0,7048,0,1,0,0,3,icmp-fragmentation
148.28506049798034,6337471644,7276994013,0,21672,1444,1,0,0,3,icmp-fragmentation
289.200667593293,11169430041,10446366768,1503,29528,5161,0,0,0,3,icmp-fragmentation
98.74354444163014,7530937226,8287592667,839,33162,5770,0,0,0,3,icmp-fragmentation
144.70715792409197,2126527919,2887819067,0,17646,729,1,0,0,3,icmp-fragmentation
124.69140056064175,1558021261,2217027798,0,14086,0,1,0,0,3,icmp-fragmentation
126.73811600066992,2313009457,2594944159,0,19498,0,1,0,0,3,icmp-fragmentation
228.4278651671269,7646291388,7701510644,1075,31020,5053,0,0,0,3,icmp-fragmentation
207.5579182369354,2892436436,2994390671,0,19544,0,1,0,0,3,icmp-fragmentation
144.76607118287038,8036525753,7109178598,1017,29663,4720,0,0,0,3,icmp-fragmentation
173.90019402669748,6439757601,7229786110,0,21231,1302,1,0,0,3,icmp-fragmentation
87.61417094951845,7807149843,7352456920,1036,30795,5007,0,0,0,3,icmp-fragmentation
241.22425270151487,8214386134,8664103543,432,24571,2857,0,0,0,3,icmp-fragmentation
249.89945085749412,8070231641,8749504512,1085,30931,4777,0,0,0,3,icmp-fragmentation
116.38211202118718,2916166167,3379178117,0,18191,432,1,0,0,3,icmp-fragmentation
112.58240556663004,2901987443,2970265788,0,19848,0,1,0,0,3,icmp-fragmentation
104.05485480191612,2926636705,3329374888,0,19673,0,1,0,0,3,icmp-fragmentation
235.45380668528003,8137130256,8135790984,1151,32020,5834,0,0,0,3,icmp-fragmentation
105.96613096063348,4168697395,2869287541,0,16988,306,1,0,0,3,icmp-fragmentation
92.60536813700418,2910437429,3362113068,0,19740,0,1,0,0,3,icmp-fragmentation
93.26466161544789,2750529772,2618845449,0,17985,0,1,0,0,3,icmp-fragmentation
157.93775073333728,2313261646,2620287981,0,19027,0,1,0,0,3,icmp-fragmentation
187.76918591411112,3250735304,3013718061,0,19733,0,1,0,0,3,icmp-fragmentation
147.97043559774116,9193513169,8658224880,1108,30261,4744,0,0,0,3,icmp-fragmentation
289.0063763293685,11148523916,10417207327,1506,29513,5135,0,0,0,3,icmp-fragmentation
75.34196670974121,8465654419,9397280423,1162,31286,5035,0,0,0,3,icmp-fragmentation
245.40201437385176,13079959776,12605884847,1205,33635,6157,0,0,0,3,icmp-fragmentation
258.84420933810827,9066018198,9414751834,928,30310,5059,0,0,0,3,icmp-fragmentation
126.49032554576384,2691884729,2815066794,0,16759,1027,1,0,0,3,icmp-fragmentation
263.1968202474062,10613932886,11150588605,1427,32646,5719,0,0,0,3,icmp-fragmentation
158.250460677429,4115446351,3093275945,0,19085,106,1,0,0,3,icmp-fragmentation
142.9756680772095,7844956365,7438500366,1085,31543,5001,0,0,0,3,icmp-fragmentation
112.46718182867552,6472254253,7145206054,0,21916,1389,0,0,0,3,icmp-fragmentation
188.99581143982547,7159473974,6583805702,419,29334,4726,0,0,0,3,icmp-fragmentation
188.4510914105058,6104900747,7648837505,0,22944,2108,1,0,0,3,icmp-fragmentation
256.48025245199364,2123941142,2585162157,0,17347,0,1,0,0,3,icmp-fragmentation
306.4579588403334,7492815658,7846816055,1068,31570,5402,0,0,0,3,icmp-fragmentation
287.2966087191117,8705549879,7972157882,1046,29979,4471,0,0,0,3,icmp-fragmentation
69.45139991495351,3953649530,3003032330,0,15931,782,1,0,0,3,icmp-fragmentation
138.5354480580434,7229025650,7056756337,0,29265,5068,0,0,0,3,icmp-fragmentation
136.82202229972714,3050538334,2581379002,0,19780,0,1,0,0,3,icmp-fragmentation
123.39956273510529,6469077135,7158402235,0,21791,1371,1,0,0,3,icmp-fragmentation
161.5286780562247,3068121251,2600082751,0,19828,0,1,0,0,3,icmp-fragmentation
267.0827173901379,8145248307,8677639363,640,26352,3301,0,0,0,3,icmp-fragmentation
148.67407912218596,2250888233,2533896133,0,13424,0,1,0,0,3,icmp-fragmentation
226.39790436223933,7671473989,7683392973,1013,30877,5041,0,0,0,3,icmp-fragmentation
111.69740472804956,7170605311,7120678013,106,29498,5716,0,0,0,3,icmp-fragmentation
237.34181544306864,3046391840,3182376122,0,18704,0,1,0,0,3,icmp-fragmentation
185.23255834210357,5978258812,7783879167,0,23568,2382,1,0,0,3,icmp-fragmentation
116.51421406946207,7826885764,7397373684,1062,31185,5004,0,0,0,3,icmp-fragmentation
194.14113254723372,3123339581,2621151325,0,19625,0,1,0,0,3,icmp-fragmentation
109.60781969958286,7639642319,7991486741,1117,31022,4772,0,0,0,3,icmp-fragmentation
146.2813950785899,4768005734,4735078009,0,18017,2064,1,0,0,3,icmp-fragmentation
76.40413809496015,7736597617,7372853296,1043,31119,5005,0,0,0,3,icmp-fragmentation
73.29699113757565,8416817814,9035466357,1141,33020,5935,0,0,0,3,icmp-fragmentation
158.09274864106527,3831897572,3133716938,0,13293,1402,1,0,0,3,icmp-fragmentation
266.587961970569,2904173103,2990955074,0,19621,0,1,0,0,3,icmp-fragmentation
85.66047368750468,7203265993,7328699394,0,29042,4876,0,0,0,3,icmp-fragmentation
179.5705793806349,421249172,633442313,0,4789,0,1,0,0,3,icmp-fragmentation
143.13776686949527,3202732907,3647016376,0,16185,659,1,0,0,3,icmp-fragmentation
145.70796903816287,2883866816,2998654451,0,19153,0,1,0,0,3,icmp-fragmentation
145.92772240879512,7589194212,8021646152,1114,31439,4864,0,0,0,3,icmp-fragmentation
171.40553118048837,5979331275,7745497416,0,23524,2331,1,0,0,3,icmp-fragmentation
184.78993254745555,3285652891,3695996722,0,18859,0,1,0,0,3,icmp-fragmentation
48.94653434616917,7610475825,5840096082,0,17434,1501,1,0,0,3,icmp-fragmentation
204.92580697329808,3266356858,3649064683,0,19084,0,1,0,0,3,icmp-fragmentation
108.23902075731154,5356313152,4187342037,0,15046,2256,1,0,0,3,icmp-fragmentation
121.22926306612796,2699990787,2795756695,0,16590,1071,1,0,0,3,icmp-fragmentation
32.03716667870573,7668233136,8331678133,1135,32337,5600,0,0,0,3,icmp-fragmentation
121.66623671486575,5340048394,4134458252,0,15303,2109,1,0,0,3,icmp-fragmentation
94.92459158120337,7540929251,7916831602,1142,32193,5448,0,0,0,3,icmp-fragmentation
131.95474999838692,7306595247,8610684415,1141,31350,4614,0,0,0,3,icmp-fragmentation
29.4717666682399,7229131209,7676306909,493,26858,2973,0,0,0,3,icmp-fragmentation
296.19544860746356,10983834935,10650565359,1389,29749,4803,0,0,0,3,icmp-fragmentation
50.34348956846665,7365296228,7841364306,1142,31415,4902,0,0,0,3,icmp-fragmentation
141.45448111964313,9272035838,8284006149,1201,31262,4686,0,0,0,3,icmp-fragmentation
36.49645321255323,7318491052,6655290669,9,27001,4434,0,0,0,3,icmp-fragmentation
157.7869797576606,3311529585,3758934322,0,18557,0,1,0,0,3,icmp-fragmentation
134.28219523806834,7219466470,7068661881,0,29311,5179,0,0,0,3,icmp-fragmentation
242.49693182742342,8452517373,10288589489,377,30644,5670,0,0,0,3,icmp-fragmentation
211.46652378530547,1496255524,2496832940,0,13759,0,1,0,0,3,icmp-fragmentation
142.48670634980425,7250703913,6970166029,716,28824,4641,0,0,0,3,icmp-fragmentation
250.90900929341527,10506298751,11302473697,1464,33895,6174,0,0,0,3,icmp-fragmentation
93.97165106195652,7259988343,7636270837,212,25590,2648,0,0,0,3,icmp-fragmentation
107.25005832372648,8658507503,9386223668,1173,31885,5067,0,0,0,3,icmp-fragmentation
251.0098528269354,13035181863,12449998110,1200,34974,6142,0,0,0,3,icmp-fragmentation
62.34891527194833,5994312755,7435371684,0,23151,1919,1,0,0,3,icmp-fragmentation
130.4507764453887,2281541276,2543339546,0,14502,0,1,0,0,3,icmp-fragmentation
227.54284219155727,8362597385,7970203016,1136,32383,5280,0,0,0,3,icmp-fragmentation
139.56363984100335,7231336509,7053878262,0,29254,5042,0,0,0,3,icmp-fragmentation
197.9297582488757,2968839403,2994014040,0,14205,0,1,0,0,3,icmp-fragmentation
121.83972510847975,8030876436,7993514157,1134,31316,5843,0,0,0,3,icmp-fragmentation
152.92299787947647,3241511032,2113887136,0,16527,0,1,0,0,3,icmp-fragmentation
126.27741264263813,9278566978,8597096140,1172,30824,4682,0,0,0,3,icmp-fragmentation
89.7370981662331,2253927999,2578510902,0,17134,0,1,0,0,3,icmp-fragmentation
187.46593162175645,8944914211,7988442005,726,30535,4665,0,0,0,3,icmp-fragmentation
216.34627553595408,2549370152,3147058062,0,20001,0,1,0,0,3,icmp-fragmentation
14.832709105692174,8058827595,9456333954,1084,29969,4989,0,0,0,3,icmp-fragmentation
277.0712989499773,8044009791,8732691623,1080,30591,4565,0,0,0,3,icmp-fragmentation
188.1000936202024,9360225309,7964392772,230,29668,5151,0,0,0,3,icmp-fragmentation
105.07178762474345,6939494097,6733804197,982,30056,4332,0,0,0,3,icmp-fragmentation
183.64794946864254,5978381719,7779480530,0,23563,2376,1,0,0,3,icmp-fragmentation
224.33731813544475,3018621000,3264352923,0,16827,796,1,0,0,3,icmp-fragmentation
289.70114426048315,11182705718,10484909603,1494,29553,5172,0,0,0,3,icmp-fragmentation
65.13014500690495,7408446151,7859268886,1145,31816,5157,0,0,0,3,icmp-fragmentation
48.28915795582179,7212034717,7550642075,0,25262,2520,0,0,0,3,icmp-fragmentation
131.49537663541327,8119923440,7138219521,1029,30195,4768,0,0,0,3,icmp-fragmentation
145.57227428914936,4773359151,3649121427,0,17326,1112,1,0,0,3,icmp-fragmentation
69.76723688297969,5987214625,7463364775,0,23207,1960,1,0,0,3,icmp-fragmentation
146.8899897874123,7523191081,6707078378,683,29099,4152,0,0,0,3,icmp-fragmentation
23.806068663526823,7918807557,7589444574,80,30450,5596,0,0,0,3,icmp-fragmentation
253.79473512782093,2938147474,2998205038,0,16561,0,1,0,0,3,icmp-fragmentation
185.8683273186937,2124775230,2778569975,0,17563,465,1,0,0,3,icmp-fragmentation
293.3698134564596,10874277922,10824740225,1385,31090,5128,0,0,0,3,icmp-fragmentation
108.97653514518804,7281065666,6884382219,0,28334,4616,0,0,0,3,icmp-fragmentation
97.553073447296,7625506500,7481205170,1096,32354,4995,0,0,0,3,icmp-fragmentation
229.6760257235139,3033699902,3244942191,0,18011,488,1,0,0,3,icmp-fragmentation
282.8664864694671,10778745415,10996629149,1461,33509,5987,0,0,0,3,icmp-fragmentation
182.3735944584226,2994522244,3236228081,0,17049,665,1,0,0,3,icmp-fragmentation
101.60100739925315,7119698563,8443747224,1119,31021,4316,0,0,0,3,icmp-fragmentation
188.66222524388323,8916275160,7987688710,810,30650,4616,0,0,0,3,icmp-fragmentation
49.426494693646084,7213272847,7546014858,0,25432,2601,0,0,0,3,icmp-fragmentation
128.93581610824378,8317284503,8737236013,480,26238,3815,0,0,0,3,icmp-fragmentation
111.7468408223183,4073531220,5453188917,0,18385,1333,1,0,0,3,icmp-fragmentation
123.9398564613547,2921641262,3373467739,0,17883,513,1,0,0,3,icmp-fragmentation
149.91175483400502,2880974920,2997745724,0,19469,0,1,0,0,3,icmp-fragmentation
196.52386391638228,7559651281,8174954571,71,32295,5141,0,0,0,3,icmp-fragmentation
242.97607400961772,8025380486,8430143174,1156,33415,5522,0,0,0,3,icmp-fragmentation
199.21774087606354,2625233515,3112840778,0,19876,0,1,0,0,3,icmp-fragmentation
134.42655761522124,7516667099,7965683605,1132,32302,5365,0,0,0,3,icmp-fragmentation
70.20174599067663,7235889249,7461491438,0,28533,4094,0,0,0,3,icmp-fragmentation
238.5195174025813,2860922946,3143862857,0,18406,0,1,0,0,3,icmp-fragmentation
55.59115134833695,7219983830,7520934157,0,26352,3044,0,0,0,3,icmp-fragmentation
256.92260553213526,2135854082,1767913276,0,14097,0,1,0,0,3,icmp-fragmentation
155.59647019599404,2970703533,3313711567,0,19861,0,1,0,0,3,icmp-fragmentation
181.27094017958254,3790352600,5052408904,0,14743,1531,1,0,0,3,icmp-fragmentation
117.29351604573264,2692309831,2776056263,0,16573,966,1,0,0,3,icmp-fragmentation
245.7002825960338,7420122582,7788957676,816,29828,4602,0,0,0,3,icmp-fragmentation
266.8169353304206,10813525390,11109184033,1446,32163,5791,0,0,0,3,icmp-fragmentation
170.15313443762346,2284927762,2580906179,0,14384,0,1,0,0,3,icmp-fragmentation
282.3059069002892,11523563681,11540398187,1261,30115,5942,0,0,0,3,icmp-fragmentation
137.57452324356868,7293214468,6860107478,843,28265,4184,0,0,0,3,icmp-fragmentation
272.7967971192921,2817052558,3107018056,0,18254,0,1,0,0,3,icmp-fragmentation
98.76431658942238,7619144082,7487410705,1099,32425,4995,0,0,0,3,icmp-fragmentation
94.68140123010531,7640590818,7466492795,1089,32186,4996,0,0,0,3,icmp-fragmentation
104.99170313695964,5984482517,7561142603,0,23317,2089,1,0,0,3,icmp-fragmentation
297.6174342679906,10951259749,10696723160,1366,29796,4738,0,0,0,3,icmp-fragmentation
127.5812995472117,2305862708,2583224218,0,18363,0,1,0,0,3,icmp-fragmentation
204.32992826470905,8553303604,7081083445,1114,31843,5441,0,0,0,3,icmp-fragmentation
243.8444750406323,2142908276,2587205025,0,17661,0,1,0,0,3,icmp-fragmentation
247.41803530417417,7490407163,7865405617,1091,31902,5496,0,0,0,3,icmp-fragmentation
290.25533618392967,11197406251,10527589171,1484,29581,5185,0,0,0,3,icmp-fragmentation
209.36851868626127,3419398742,1963608539,0,14800,0,1,0,0,3,icmp-fragmentation
168.54243705202305,7908906303,8832596234,1140,30939,4390,0,0,0,3,icmp-fragmentation
146.69428139651143,8260284674,7193446871,1097,32298,5359,0,0,0,3,icmp-fragmentation
266.6397730830699,8745397734,7936068310,1062,30425,4741,0,0,0,3,icmp-fragmentation
24.092614354747386,7241648692,7722199839,734,28208,3469,0,0,0,3,icmp-fragmentation
304.77998339515506,7998911978,8665797054,1086,30653,4435,0,0,0,3,icmp-fragmentation
183.9582366648035,2965120675,3328119869,0,15440,1155,1,0,0,3,icmp-fragmentation
133.61665466101903,8827255458,7161166268,1086,31170,5154,0,0,0,3,icmp-fragmentation
212.35364986765595,3009946106,3335320407,0,14685,1337,1,0,0,3,icmp-fragmentation
241.08878532667683,1489968615,2562615019,0,13547,0,1,0,0,3,icmp-fragmentation
52.3719358100796,8367477090,7525781149,1065,31125,4619,0,0,0,3,icmp-fragmentation
67.39985218370767,7895614278,7985276756,1110,31939,5815,0,0,0,3,icmp-fragmentation
258.1023325269288,12978549268,12252841304,1193,36668,6122,0,0,0,3,icmp-fragmentation
149.23601043886936,8807405663,9873324060,59,29559,4515,0,0,0,3,icmp-fragmentation
234.46424542002302,7907434174,7580692917,1167,32778,4991,0,0,0,3,icmp-fragmentation
148.53325761512266,8751651143,9928319869,0,29557,4581,0,0,0,3,icmp-fragmentation
172.39377550199126,3384773460,2057777390,0,15270,0,1,0,0,3,icmp-fragmentation
195.5686504657928,1925103209,1728448076,0,14137,0,1,0,0,3,icmp-fragmentation
58.42091279793331,2999175277,2926720638,0,19486,0,1,0,0,3,icmp-fragmentation
127.72722732701293,9331912499,8204650112,1249,31714,4643,0,0,0,3,icmp-fragmentation
59.36755754101952,7811662293,7360099730,873,30493,5099,0,0,0,3,icmp-fragmentation
60.6708178610385,6487307071,7082684067,0,22510,1472,1,0,0,3,icmp-fragmentation
161.84090776596457,3845357447,5167234995,0,15496,1454,1,0,0,3,icmp-fragmentation
278.9658603044216,7976408058,8740501053,1090,30290,4269,0,0,0,3,icmp-fragmentation
183.34200401100202,7058880099,8179183770,278,29179,3984,0,0,0,3,icmp-fragmentation
167.6774541114828,8271874021,7161211997,1105,32318,5417,0,0,0,3,icmp-fragmentation
269.7504506247044,8727817973,7974591073,1052,30170,4470,0,0,0,3,icmp-fragmentation
76.57627599556578,2842963480,2436252012,0,16598,0,1,0,0,3,icmp-fragmentation
84.93479877430359,9266312865,8592060434,1261,32068,5059,0,0,0,3,icmp-fragmentation
75.66271230714904,4320268878,5649546613,0,21369,1320,1,0,0,3,icmp-fragmentation
192.72105573363808,2940008518,3162969573,0,18945,0,1,0,0,3,icmp-fragmentation
285.3388449883507,8716804455,7947368715,1052,30143,4646,0,0,0,3,icmp-fragmentation
243.50266594426063,2139222891,2578990810,0,16875,0,1,0,0,3,icmp-fragmentation
273.52988730615186,10697139404,11109923515,1487,34391,6309,0,0,0,3,icmp-fragmentation
227.8188426238762,9553345809,9804936621,0,18311,2622,0,0,0,3,icmp-fragmentation
61.04670202822554,7238469076,6658729451,335,28268,4575,0,0,0,3,icmp-fragmentation
96.87209502968106,2874051830,2578401486,0,18686,0,1,0,0,3,icmp-fragmentation
120.91867111763409,4031754394,5400832999,0,17856,1355,1,0,0,3,icmp-fragmentation
184.33128819802204,3084349122,2617345075,0,19872,0,1,0,0,3,icmp-fragmentation
114.38204872084646,7632558530,7510030982,1112,32615,4993,0,0,0,3,icmp-fragmentation
239.80146711898269,2309802581,2683284317,0,17346,0,1,0,0,3,icmp-fragmentation
79.15010988327128,7747542780,6352861157,0,18680,1975,0,0,0,3,icmp-fragmentation
97.393856818207,7626342833,7480389459,1096,32345,4995,0,0,0,3,icmp-fragmentation
134.66847447375596,1651545001,2161950126,0,13506,0,1,0,0,3,icmp-fragmentation
31.610696323392865,2915661337,2453881961,0,18285,0,1,0,0,3,icmp-fragmentation
259.72909110894204,2808653703,3115422074,0,18147,0,1,0,0,3,icmp-fragmentation
83.83667267334467,3270532229,3811232866,0,18218,0,1,0,0,3,icmp-fragmentation
170.297942553248,2613906074,2971850333,0,18254,560,1,0,0,3,icmp-fragmentation
153.28009629270667,7184421611,5878897147,0,24449,3436,1,0,0,3,icmp-fragmentation
254.42671286459063,8065862664,8746703218,1084,30875,4742,0,0,0,3,icmp-fragmentation
35.00391476741112,9133039345,8661720120,1346,33687,5849,0,0,0,3,icmp-fragmentation
38.029119005611754,7875954107,7497716602,397,30467,5397,0,0,0,3,icmp-fragmentation
45.3595418328872,6491756763,7064202241,0,22686,1497,0,0,0,3,icmp-fragmentation
51.591322622835094,7794212676,7979095211,1102,32011,5554,0,0,0,3,icmp-fragmentation
314.3915544425965,8649766799,7967877289,1040,29774,4516,0,0,0,3,icmp-fragmentation
74.06968303607943,1900273430,2939967726,0,17427,621,1,0,0,3,icmp-fragmentation
88.09317307895436,6270495739,7364936068,0,23344,1937,1,0,0,3,icmp-fragmentation
184.38259026060553,2208839699,2550876917,0,14723,0,1,0,0,3,icmp-fragmentation
204.84227097421405,8113713506,8777384153,1094,31496,5130,0,0,0,3,icmp-fragmentation
296.0743713386307,11121908332,10768572638,1388,29792,4996,0,0,0,3,icmp-fragmentation
209.98352314412375,2990311027,3059953155,0,14413,0,1,0,0,3,icmp-fragmentation
102.05125136090896,4154786156,2873106547,0,16860,344,1,0,0,3,icmp-fragmentation
282.03763680953364,10771206652,11010193429,1467,33700,6055,0,0,0,3,icmp-fragmentation
179.86424510070333,2125030890,2794505881,0,17575,503,1,0,0,3,icmp-fragmentation
108.76931399093253,6179677975,7349820318,0,22352,1662,1,0,0,3,icmp-fragmentation
37.19225663169229,7211165348,7610438556,147,24919,2261,0,0,0,3,icmp-fragmentation
221.14514897748228,8097980618,8767296563,1091,31291,5002,0,0,0,3,icmp-fragmentation
195.93862857481963,8563027001,7801276750,1049,30086,4438,0,0,0,3,icmp-fragmentation
202.74792675737305,7961068335,8456998625,1150,33349,5440,0,0,0,3,icmp-fragmentation
167.3974099382789,7481777870,8691526648,1069,31020,4705,0,0,0,3,icmp-fragmentation
117.2896709893304,7611984671,7522150512,1101,32375,4995,0,0,0,3,icmp-fragmentation
118.9819952595349,8244978728,7236019176,1088,32273,5283,0,0,0,3,icmp-fragmentation
79.56856689995556,5986454407,7490571795,0,23237,1996,1,0,0,3,icmp-fragmentation
209.652403028618,2990381714,3060690615,0,14444,0,1,0,0,3,icmp-fragmentation
54.98635967996548,7823912667,8363237141,1124,31899,5323,0,0,0,3,icmp-fragmentation
153.20335850350517,9201690149,8480218649,1132,30576,4738,0,0,0,3,icmp-fragmentation
238.18937575075722,7909978076,7586482556,1171,32828,4991,0,0,0,3,icmp-fragmentation
144.02608715827182,4250148478,2894042454,0,18321,0,1,0,0,3,icmp-fragmentation
195.64579299952354,2993371806,3091885684,0,15754,0,1,0,0,3,icmp-fragmentation
206.82980793509748,8944456253,9377461104,1076,31121,5096,0,0,0,3,icmp-fragmentation
127.14613793793322,7037898857,6677315813,1190,31487,4913,0,0,0,3,icmp-fragmentation
230.4091099044366,1513029951,2497114489,0,13482,0,1,0,0,3,icmp-fragmentation
209.87649915512236,7234150282,6543472079,0,28058,4605,0,0,0,3,icmp-fragmentation
296.41215182551133,11097498827,10764511968,1383,29798,4958,0,0,0,3,icmp-fragmentation
212.78185972556136,8957337450,9607464737,562,29994,4830,0,0,0,3,icmp-fragmentation
72.30640937958177,7726678684,7977549379,1111,31381,5119,0,0,0,3,icmp-fragmentation
52.527952644068115,8371200686,7529821619,1065,31100,4609,0,0,0,3,icmp-fragmentation
35.79876767971881,6637666413,6928800416,302,25274,2415,0,0,0,3,icmp-fragmentation
246.0879480645447,1488899579,2581141633,0,13530,0,1,0,0,3,icmp-fragmentation
134.62003047148073,2969881762,3241978113,0,19496,0,1,0,0,3,icmp-fragmentation
91.8450125625824,7304650043,6767444723,466,27693,4297,0,0,0,3,icmp-fragmentation
111.64968463202409,7080062465,6669913277,998,30795,4847,0,0,0,3,icmp-fragmentation
220.6610968285134,8051159897,8502062935,948,31322,4829,0,0,0,3,icmp-fragmentation
51.43040484917512,3041749579,2377834244,0,18662,0,1,0,0,3,icmp-fragmentation
203.21024789097268,8934753932,9647509874,487,29929,4783,0,0,0,3,icmp-fragmentation
108.03992990116595,2674250645,2729737319,0,16533,719,1,0,0,3,icmp-fragmentation
284.238592936915,11121788399,10906934858,1431,30606,5449,0,0,0,3,icmp-fragmentation
134.3083198604355,1620387760,1922862089,0,13808,0,1,0,0,3,icmp-fragmentation
126.34683326793937,7615358190,7534547123,1099,32264,4996,0,0,0,3,icmp-fragmentation
46.93513712492107,8198561264,8884313730,1135,33189,6077,0,0,0,3,icmp-fragmentation
291.3683736832063,11473915114,10917343315,1395,30999,5358,0,0,0,3,icmp-fragmentation
264.3690696743199,10619854322,11187900908,1478,34190,6255,0,0,0,3,icmp-fragmentation
209.4222615401906,3091587210,2642893545,0,19917,0,1,0,0,3,icmp-fragmentation
199.3383281836312,3626111640,2091159671,0,15813,0,1,0,0,3,icmp-fragmentation
42.01210033218615,3332030429,2422575285,0,17212,0,1,0,0,3,icmp-fragmentation
61.32709653373129,7805758285,7347462178,917,30495,5072,0,0,0,3,icmp-fragmentation
167.61850379853425,2884495470,2996715177,0,19492,0,1,0,0,3,icmp-fragmentation
139.15427498870022,4268996301,2857196948,0,18103,0,1,0,0,3,icmp-fragmentation
221.53382572692882,1494020142,2610450173,0,13917,0,1,0,0,3,icmp-fragmentation
49.49140518769514,8298728532,7451182147,1064,31581,4814,0,0,0,3,icmp-fragmentation
83.10827080272168,8483537601,9105812295,1148,32843,5761,0,0,0,3,icmp-fragmentation
253.2540122780442,7913545028,7613937274,1186,33083,4989,0,0,0,3,icmp-fragmentation
250.1534800008845,10499924741,11308904805,1463,33879,6170,0,0,0,3,icmp-fragmentation
124.14057750770843,7202976320,7059850176,353,29226,5282,0,0,0,3,icmp-fragmentation
193.82256482033358,6769699636,5725971136,0,15495,1911,0,0,0,3,icmp-fragmentation
125.44258447209373,7346754370,7818947842,1111,30886,4717,0,0,0,3,icmp-fragmentation
177.43705708128326,7529508703,8709411856,1044,30895,4720,0,0,0,3,icmp-fragmentation
49.93859934901789,8309401550,7462763429,1064,31510,4784,0,0,0,3,icmp-fragmentation
278.6026281003633,10741125495,11066345969,1491,34488,6336,0,0,0,3,icmp-fragmentation
199.3445548164642,10814723792,10106700440,1414,31271,5592,0,0,0,3,icmp-fragmentation
80.23772353560108,3195977271,2517539859,0,18126,0,1,0,0,3,icmp-fragmentation
240.65039305166013,2899016058,2992464662,0,19587,0,1,0,0,3,icmp-fragmentation
234.3700346803344,7491158312,7868122265,1096,31967,5513,0,0,0,3,icmp-fragmentation
93.3094280613563,7721764149,8006722915,1102,32165,5478,0,0,0,3,icmp-fragmentation
214.53150065078245,2990924979,3300005388,0,14653,1363,1,0,0,3,icmp-fragmentation
131.541381478218,7025459782,8255745929,696,29998,4050,0,0,0,3,icmp-fragmentation
37.02920319223226,8026155518,8915291479,1167,32546,5378,0,0,0,3,icmp-fragmentation
119.16967684126834,7828699187,7401500833,1064,31221,5004,0,0,0,3,icmp-fragmentation
163.7023333354422,7441703026,6460257742,0,24246,3530,0,0,0,3,icmp-fragmentation
71.96967334678325,2965807806,2936271620,0,19754,0,1,0,0,3,icmp-fragmentation
137.75226860488524,4274270093,2842735192,0,17952,13,1,0,0,3,icmp-fragmentation
93.60559489363045,2911852597,3359253062,0,19734,0,1,0,0,3,icmp-fragmentation
102.42545744236367,3161494837,2955754087,0,19258,0,1,0,0,3,icmp-fragmentation
33.76706878916704,6237445090,7233676475,0,23164,1751,1,0,0,3,icmp-fragmentation
15.554622275158167,7263776518,7799239833,1137,30471,4304,0,0,0,3,icmp-fragmentation
291.76839766941157,11389618167,10974521561,1376,29524,5368,0,0,0,3,icmp-fragmentation
57.27265634444802,2993925656,2521157522,0,19625,0,1,0,0,3,icmp-fragmentation
57.14274067213234,7221672924,7514621568,0,26584,3156,0,0,0,3,icmp-fragmentation
190.42643337812837,7568013644,8169599224,74,32225,5125,0,0,0,3,icmp-fragmentation
161.28934536763478,2236033135,2539895182,0,13883,0,1,0,0,3,icmp-fragmentation
80.13316288163921,8463305931,9084481055,1146,32897,5814,0,0,0,3,icmp-fragmentation
47.9997599394972,9167727336,8643589328,1323,33265,5644,0,0,0,3,icmp-fragmentation
181.474492038513,3009076332,2982442771,0,13887,0,1,0,0,3,icmp-fragmentation
